Name,URL,Sentiment
Kenneth,https://www.dailyfx.com/forex/technical/article/special_report/2018/02/26/Cryptocurrency-Charts-Support-in-Ripple-Ethereum-Look-Vulnerable-PRtech.html,-1
Kenneth,https://www.newsbtc.com/2018/03/19/tether-primary-reserve-bank-puerto-rico-says-bitmex/,0
Kenneth,https://tribune.com.pk/story/1653627/8-us-judge-rules-cryptocurrency-commodities/,0
Kenneth,https://www.youbrandinc.com/crytocurrency/how-xrps-tech-differs-from-other-crypto-assets/,0
Kenneth,https://www.youbrandinc.com/crytocurrency/iceland-to-use-more-energy-mining-bitcoin-than-powering-its-homes-this-year/,0
Kenneth,https://technode.com/2018/03/22/netease-force/,0
Kenneth,https://www.prnewswire.com/news-releases/cryptoworld-foundation-creates-main-chain-integrating-a-multi-chain-alliance-mechanism-bidding-farewell-to-the-era-of-ethereum-single-chain-300612218.html,0
Kenneth,https://politics.slashdot.org/story/18/03/19/2026242/trump-bans-venezuelas-new-national-cryptocurrency,-1
Kenneth,http://www.bbc.com/news/technology-43025788,-1
Kenneth,https://www.coindesk.com/ico-tokens-already-changing-traditional-startups/,0
Kenneth,https://www.youbrandinc.com/crytocurrency/square-cash-expands-bitcoin-buying-and-selling-to-all-users/,0
Kenneth,https://www.marketwatch.com/story/bitcoins-intrinsic-value-must-be-zero-allianz-2018-03-14,-1
Kenneth,https://www.coindesk.com/no-buying-litecoin-cash-isnt-buying-bitcoin-cash/,-1
Kenneth,https://sourceforge.net/projects/btcstl/,0
Kenneth,https://www.youbrandinc.com/blockchain/vermont-city-partners-with-propy-to-bring-blockchain-to-real-estate-transfers/,1
Kenneth,https://www.irishtimes.com/business/technology/dublin-based-fintech-firm-in-400m-acquisition-1.3407229,1
Kenneth,http://www.nzherald.co.nz/business/news/article.cfm?c_id=3&objectid=11992414,1
Kenneth,http://www.viruss.eu/virus-news/mcafee-labs-threats-report-examines-cryptocurrency-hijacking-ransomware-fileless-malware/,0
Kenneth,https://www.cnbc.com/2018/03/15/bitcoin-investors-betting-on-puerto-rico-.html,-1
Kenneth,https://www.coindesk.com/banks-finally-talking-crypto-filings/,0
Kenneth,https://www.newsbtc.com/2018/03/27/ripple-price-technical-analysis-xrp-usd-decline-2/,-1
Kenneth,http://www.valuewalk.com/2018/01/samsungs-cryptocurrency-mining/,1
Kenneth,https://dl.acm.org/citation.cfm?id=3152481,0
Kenneth,https://www.independent.co.uk/life-style/gadgets-and-tech/news/bitcoin-price-latest-child-sexual-abuse-images-blockchain-illegal-transactions-research-a8266226.html,-1
Kenneth,https://www.cnbc.com/2018/03/21/an-early-bitcoin-pioneer-predicts-how-the-blockchain-will-change-banking.html,1
Kenneth,https://coincheckup.com/blog/beginner-guide-cryptocurrency-research/,0
Kenneth,http://bitcoinist.com/cryptocurrency-japan-crypto-industry-groups-merge-launch-self-regulatory-body/,-1
Kenneth,https://www.nytimes.com/2018/02/24/upshot/tech-envisions-the-ultimate-start-up-an-entire-city.html,0
Kenneth,http://businesswire.sys-con.com/node/4243291,0
Kenneth,https://www.ozbargain.com.au/node/360338,0
Kenneth,https://www.freerepublic.com/focus/f-chat/3633729/posts,0
Kenneth,http://thehill.com/policy/cybersecurity/374713-tesla-amazon-cloud-account-hacked-used-to-mine-cryptocurrency,0
Kenneth,https://finance.yahoo.com/news/ripples-new-chief-market-strategist-crypto-regulation-will-separate-wheat-chaff-114110796.html,-1
Kenneth,https://www.fastcompany.com/40519925/bid-against-the-winklevoss-twins-in-this-crypto-art-auction?partner=rss&utm_source=rss&utm_medium=feed&utm_campaign=rss+fastcompany&utm_content=rss,1
Kenneth,https://sputniknews.com/radio_double_down/201802131061609477-the-seven-network-effects-of-bitcoin/,0
Kenneth,http://www.redmondpie.com/bitcoin-value-in-2018-hits-new-low-is-it-time-to-invest-in/,-1
Kenneth,https://www.cnbc.com/2018/02/06/bitcoin-plunges-below-6000-alongside-global-stock-markets.html,-1
Kenneth,https://www.newsbtc.com/2018/02/21/bitcoin-cash-price-technical-analysis-bch-usd-breaks/,-1
Kenneth,https://www.businessinsider.com/bitcoin-ethereum-ripple-prices-fall-on-february-2-as-100bn-wiped-off-crypto-market-2018-2,0
Johannes,http://bitcoinist.com/dave-kleinmans-estate-sues-craig-wright-1-million-bitcoin/,0
Johannes,https://www.globalresearch.ca/video-the-bitcoin-psyop/5626886,0
Johannes,http://www.cnbc.com/2018/01/23/bitcoin-is-not-an-investment-we-would-advise-ubs-chairman-says.html,-1
Johannes,https://www.coindesk.com/better-late-never-time-regulators-put-crypto-notice/,-1
Johannes,https://www.techmeme.com/180321/p6,0
Johannes,https://www.geekwire.com/2018/tldr-international-moves-canada-parking-lots-shared-bikes-regulators-target-bitcoin/,0
Johannes,http://bitcoinist.com/goldman-sachs-circle-poloniex-now-what/,0
Johannes,https://www.newsbtc.com/2018/02/14/bitcoin-cash-price-technical-analysis-bch-usd-remains-supported-2/,1
Johannes,https://www.youbrandinc.com/crytocurrency/twitter-ceo-jack-dorsey-says-bitcoin-will-eventually-be-the-single-global-currency-report/,1
Johannes,https://www.liveleak.com/view?i=8ad_1517082909,0
Johannes,https://www.sfgate.com/business/technology/article/Q-A-How-is-the-growth-of-bitcoin-affecting-the-12604922.php,0
Johannes,http://fortune.com/2018/02/15/blockchain-google-coinbase/,0
Johannes,https://www.npr.org/sections/thetwo-way/2018/01/26/581130968/-400-million-missing-in-hack-of-japanese-digital-currency-exchange,-1
Johannes,https://www.democracynow.org/2018/3/21/six_months_after_maria_residents_resist,0
Johannes,https://www.hackread.com/austria-seek-interpol-help-to-bust-bitcoin-scammers-who-stole-115m/,-1
Johannes,https://finance.yahoo.com/news/report-twitter-ban-many-cryptocurrency-182314444.html,-1
Johannes,https://www.youbrandinc.com/crytocurrency/facebook-bans-ads-promoting-cryptocurrencies/,-1
Johannes,http://bitcoinist.com/charlie-lee-labels-litecoin-cash-scam/,0
Johannes,http://bitcoinist.com/two-uae-investors-learned-bitcoin-isnt-a-get-rich-quick-scheme/,-1
Johannes,https://www.youbrandinc.com/crytocurrency/bitcoin-price-analysis-regulators-warm-to-cryptocurrencies/,-1
Johannes,http://asadal.bloter.net/22924,0
Johannes,https://www.youbrandinc.com/crytocurrency/monero-cryptocurrency-miner-leverages-nsa-exploit/,0
Johannes,https://cointelegraph.com/news/a-new-all-in-one-mining-platform-promises-leading-tech-low-costs-and-instant-withdrawals,0
Johannes,http://www.dailymail.co.uk/wires/reuters/article-5358031/Bitcoin-falls-half-value-lost-2018.html,-1
Johannes,https://www.businessinsider.com/bitcoin-price-morgan-stanley-says-cryptocurrency-like-tech-bubble-era-nasdaq-but-15-times-faster-2018-3,0
Johannes,https://www.youbrandinc.com/crytocurrency/edward-snowden-public-ledger-is-bitcoins-central-flaw/,-1
Johannes,https://www.youbrandinc.com/crytocurrency/japan-cryptocurrency-exchange-hacked-530-million-goes-missing/,-1
Johannes,https://www.investopedia.com/terms/h/hodl.asp,0
Johannes,https://www.darkreading.com/attacks-breaches/new-method-proposed-for-secure-government-access-to-encrypted-data/d/d-id/1331309?,0
Johannes,https://www.investopedia.com/tech/what-kraken/,0
Johannes,https://bitcoinmagazine.com/articles/physical-bitcoins-our-hands-end-end-review-opendime/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+BitcoinMagazine+%28Bitcoin+Magazine%29#1516731368,0
Johannes,https://www.investopedia.com/news/cryptocurrency-this-week-bitcoin-price-fluctuations/,1
Johannes,https://www.investopedia.com/news/should-coinbase-stop-selling-bitcoin-cash/,0
Johannes,https://www.zerohedge.com/news/2018-02-12/iceland-crypto-mining-companies-will-consume-more-energy-households-2018,0
Johannes,https://mashable.com/2018/03/15/bitcoin-below-8000/,-1
Johannes,https://seekingalpha.com/article/4146315-regulation-within-crypto-currency-markets,0
Johannes,https://hackernoon.com/altcoins-worth-focusing-on-this-week-hire-zcl-brd-neo-and-gas-b0c22a18d0da,0
Johannes,https://cointelegraph.com/news/morgan-stanley-bitcoins-price-story-is-nasdaq-15-times-faster,-1
Johannes,https://article.wn.com/view/2018/02/27/5_billion_lawsuit_filed_against_alleged_bitcoin_creator_l/,0
Johannes,https://www.youbrandinc.com/crytocurrency/are-most-cryptocurrencies-headed-for-zero-goldman-sachs-believes-so/,-1
Johannes,https://www.techmeme.com/180321/p6,0
Johannes,http://news.sys-con.com/node/4231565,0
Johannes,https://www.inc.com/eric-mack/unbelievably-bitcoin-is-still-on-track-to-hit-a-million-dollars-by-2021.html,1
Johannes,https://www.businessinsider.com.au/blockchain-now-has-an-australian-university-course-to-try-to-explain-it-2018-2,0
Johannes,http://www.madshrimps.be/news/item/173902,1
Johannes,https://dailyfintech.com/2018/03/17/welcome-zarc-gin-as-our-new-author-reporting-on-bitcoin-blockchain-and-cryptocurrency-developments-within-china/,0
Johannes,http://bitcoinist.com/3-problems-ripple-investors-cant-ignore/,-1
Johannes,https://hackernoon.com/17m-xrb-stolen-and-what-this-means-for-the-beleaguered-cryptocurrency-a21af8f088a,-1
Johannes,http://fortune.com/2018/02/26/50-cent-bitcoin-millionaire/,0
Johannes,https://www.pcgamer.com/unicefs-game-chaingers-asks-gamers-to-mine-cryptocurrency-to-support-relief-efforts-in-syria/,0
Kshiti,http://news.sys-con.com/node/4234365,1
Kshiti,https://www.elespectador.com/economia/que-pasa-con-los-bitcoin-de-una-persona-que-muere-articulo-738932,
Kshiti,https://www.reuters.com/article/us-bitcoin-fed/bitcoin-may-not-be-worth-all-the-hoopla-n-y-fed-blog-post-idUSKBN1FT231,-1
Kshiti,http://brobible.com/success/article/cryptocurrency-millionaire-buys-lamborghini-huracan-bitcoin/,0
Kshiti,https://www.newsbtc.com/2018/02/23/ethereum-creator-vitalik-buterin-donates-763000-machine-intelligence-institute/,0
Kshiti,http://bitcoinist.com/bitcoin-hurts-govt-control-dollar/,-1
Kshiti,http://news.sys-con.com/node/4232023,1
Kshiti,https://www.newsbtc.com/2018/02/13/the-diversified-blockchain-investment-of-2018/,0
Kshiti,http://business.financialpost.com/technology/blockchain/bitcoin-dips-below-6000-as-cryptocurrency-exodus-accelerates,0
Kshiti,https://www.businessinsider.com/kay-swinburne-mep-uk-should-embrace-blockchain-post-brexit-for-next-big-bang-moment-2018-2,0
Kshiti,https://www.theguardian.com/business/2018/feb/05/lloyds-bank-bans-buying-bitcoins-credit-cards,-1
Kshiti,http://www.startribune.com/1-75m-or-174-bitcoins-choice-is-yours-for-delaware-estate/471185283/,
Kshiti,https://www.coindesk.com/making-peace-cryptos-capacity-evil/,-1
Kshiti,http://www.ubergizmo.com/2018/02/lloyds-bank-wont-allow-buy-bitcoin-with-credit-card/,-1
Kshiti,http://news.sys-con.com/node/4230009,0
Kshiti,http://www.dailymail.co.uk/wires/reuters/article-5308503/English-soccer-club-Arsenal-signs-promote-cryptocurrency.html,0
Kshiti,http://bitcoinist.com/starbucks-chairman-howard-schultz-believes-in-cryptocurrency/,-1
Kshiti,http://www.livemint.com/Industry/zOm8ZzlBl81O9JfcWVLJfI/Bitcoin-pop-culture-moment-fades-as-fad-gives-way-to-regulat.html,-1
Kshiti,http://www.nzherald.co.nz/business/news/article.cfm?c_id=3&objectid=12020925,0
Kshiti,https://www.businessinsider.com/gbtc-bitcoin-investment-trust-stock-price-popping-after-91-for-1-split-2018-1,1
Kshiti,https://hothardware.com/news/coincheck-hack-results-in-530-million-loss,0
Kshiti,https://finance.yahoo.com/video/bitcoin-questions-answered-sorry-don-160240128.html,0
Kshiti,http://www.scmp.com/comment/insight-opinion/article/2133017/regulation-welcome-dont-block-blockchain-entirely,0
Kshiti,https://www.coindesk.com/from-icon-to-eos-these-coins-are-leading-the-crypto-market-rebound/,0
Kshiti,https://thenextweb.com/?p=1113606,0
Kshiti,http://www.thestar.com.my/business/business-news/2018/02/21/msian-firm-adds-islamic-certification-to-cryptocurrency/,0
Kshiti,https://www.bloomberg.com/news/articles/2018-02-13/bitcoin-industry-grapples-with-age-old-problem-of-inheritance,-1
Kshiti,http://inspirationfeed.com/why-stocks-are-a-better-investment-option-than-crypto/,-1
Kshiti,https://www.cnbc.com/2018/03/09/cryptocurrency-scammers-of-giza-make-off-with-2-million-after-ico.html,0
Kshiti,https://www.reuters.com/article/us-bitcoin-taxes/few-americans-reporting-cryptocurrency-trading-to-irs-for-now-report-idUSKBN1FX0RF,0
Kshiti,http://www.crm-daily.com/story.xhtml?story_id=107332,0
Kshiti,http://hiphopwired.com/746249/baby-i-got-your-crypto-ol-dirty-bastards-estate-joins-the-cryptocurrency-wave/,0
Kshiti,https://motherboard.vice.com/en_us/article/43bveq/cryptocurrency-puzzle-art-andy-bauch-lego,0
Kshiti,http://www.zdnet.com/article/south-korea-seeks-transparency-rules-out-cryptocurrency-trading-ban/,-1
Kshiti,https://www.youbrandinc.com/crytocurrency/ethereum-chief-warns-cryptocurrencies-could-drop-to-near-zero-at-any-time/,-1
Kshiti,http://www.dailymail.co.uk/news/article-5529301/Ex-footballer-Michael-Owen-launches-cryptocurrency.html,0
Kshiti,http://bitcoinist.com/icos-raised-1-billion-2018-february/,1
Kshiti,https://www.theglobeandmail.com/report-on-business/rob-commentary/trumps-view-of-world-direct-attack-on-spirit-of-co-operation/article37778662/,0
Kshiti,https://www.independent.ie/business/technology/stud-farm-horse-for-sale-for-four-bitcoins-36640041.html,0
Kshiti,https://bitcoinmagazine.com/articles/kavita-gupta-lubin-buterin-and-entrepreneurship-blockchain-space/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+BitcoinMagazine+%28Bitcoin+Magazine%29#1519334861,0
Kshiti,https://www.bleepingcomputer.com/news/security/lockcrypt-1btc-variant-installed-over-hacked-remote-desktop-services/,0
Kshiti,https://www.bloomberg.com/news/articles/2018-03-26/solid-gold-casts-of-nelson-mandela-s-hands-sell-for-bitcoin,0
Kshiti,https://www.cnbc.com/2018/02/07/a-relationship-between-bitcoin-and-gold-exists-rbc-analyst-finds.html,0
Kshiti,https://www.investopedia.com/news/coinbase-made-over-1b-revenue-last-year-report/,0
Kshiti,http://fortune.com/2018/01/23/sec-ico-cryptocurrency/,0
Kshiti,https://www.gamespot.com/articles/what-is-bitcoin/1100-6456794/,0
Kshiti,https://www.networkworld.com/article/3257706/storage/emerging-blockchain-based-distribution-storage-market-and-its-effect-on-cloud-computing.html,0
Kshiti,https://www.news24.com/World/News/first-bitcoin-robbery-in-taiwan-leads-to-four-arrests-20180222,0
Kshiti,http://bgr.com/2018/03/12/bitcoin-explained-john-oliver-blockchain/,0
Kshiti,http://observer.com/2018/02/crypto-news-site-launched-former-observer-editor-ken-kurson/,0
